0.000000,20.000000,20.000000
0.000001,20.000000,20.154765
0.000003,20.000000,20.840097
0.000007,20.000000,21.888688
0.000007,20.000000,21.942879
0.000011,20.000000,23.410646
0.000012,20.000000,23.632638
0.000016,20.000000,24.952051
0.000019,20.000000,25.649251
0.000023,20.000000,27.044724
0.000028,20.000000,28.254804
0.000032,20.000000,29.659813
0.000034,20.000000,30.251074
0.000038,20.000000,31.225165
0.000041,20.000000,31.829623
0.000045,20.000000,32.800428
0.000050,20.000000,33.763079
0.000051,20.000000,33.450653
0.000059,20.000000,34.896678
0.000066,20.000000,36.139769
0.000073,20.000000,38.050587
0.000079,20.000000,40.483497
0.000086,20.000000,42.949348
0.000092,20.000000,45.339643
0.000098,20.000000,41.868171
0.000104,20.000000,43.105465
0.000110,20.000000,43.965022
0.000115,20.000000,45.128129
0.000120,20.000000,46.559907
0.000125,20.000000,45.752172
0.000129,20.000000,46.415943
0.000134,20.000000,47.145407
0.000139,20.000000,47.948517
0.000145,20.000000,49.036729
0.000150,20.000000,50.225810
0.000156,20.000000,51.370304
0.000160,20.000000,50.451296
0.000164,20.000000,51.303623
0.000168,20.000000,51.685689
0.000172,20.000000,52.086281
0.000177,20.000000,52.557476
0.000182,20.000000,53.041998
0.000186,20.000000,53.470399
0.000191,20.000000,53.778057
0.000195,20.000000,54.159035
0.000200,20.000000,53.350761
0.000205,20.000000,54.265244
0.000210,20.000000,54.817924
0.000215,20.000000,55.336580
0.000220,20.000000,55.812571
0.000225,20.000000,56.231706
0.000231,20.000000,56.705694
0.000236,20.000000,57.188274
0.000240,20.000000,57.641256
0.000245,20.000000,58.038860
0.000251,20.000000,57.431540
0.000257,20.000000,58.723698
0.000262,20.000000,59.417628
0.000267,20.000000,59.959889
0.000272,20.000000,60.505396
0.000278,20.000000,61.047758
0.000283,20.000000,61.563096
0.000288,20.000000,62.059228
0.000294,20.000000,62.529395
0.000300,20.000000,63.104138
0.000306,20.000000,62.552866
0.000312,20.000000,63.773446
0.000317,20.000000,64.358503
0.000323,20.000000,64.798427
0.000328,20.000000,65.286270
0.000333,20.000000,65.809854
0.000339,20.000000,66.340675
0.000345,20.000000,66.887730
0.000352,20.000000,67.522631
0.000359,20.000000,68.297539
0.000365,20.000000,67.473547
0.000371,20.000000,68.610322
0.000377,20.000000,69.168026
0.000383,20.000000,69.812018
0.000389,20.000000,70.404014
0.000396,20.000000,70.894772
0.000402,20.000000,71.334800
0.000409,20.000000,71.806569
0.000416,20.000000,72.341650
0.000423,20.000000,72.684341
0.000428,20.000000,71.540152
0.000434,20.000000,72.523813
0.000439,20.000000,73.132343
0.000445,20.000000,73.909396
0.000451,20.000000,74.659539
0.000457,20.000000,75.350979
0.000464,20.000000,76.028217
0.000471,20.000000,76.637132
0.000479,20.000000,77.132499
0.000485,20.000000,75.876034
0.000491,20.000000,76.952825
0.000498,20.000000,77.017778
0.000504,20.000000,77.619558
0.000505,20.000000,77.694063
0.000512,20.000000,78.127772
0.000518,20.000000,78.633983
0.000518,20.000000,78.633983
0.000519,20.000000,77.955902
0.000522,20.000000,77.555268
0.000527,20.000000,77.576673
0.000531,20.000000,77.787892
0.000532,20.000000,77.892561
0.000537,20.000000,78.246839
0.000542,20.000000,78.610356
0.000548,20.000000,78.961172
0.000553,20.000000,79.251395
0.000558,20.000000,79.552258
0.000564,20.000000,79.866332
0.000569,20.000000,78.880000
0.000573,20.000000,79.496420
0.000577,20.000000,79.735655
0.000580,20.000000,79.897801
0.000582,20.000000,80.039297
0.000585,20.000000,80.159749
0.000587,20.000000,80.268689
0.000589,20.000000,80.368702
0.000592,20.000000,80.476495
0.000594,20.000000,80.587481
0.000596,20.000000,80.700381
0.000599,20.000000,80.812497
0.000602,20.000000,80.005405
0.000605,20.000000,80.537884
0.000609,20.000000,80.865322
0.000612,20.000000,81.158625
0.000615,20.000000,81.396770
0.000618,20.000000,81.632081
0.000621,20.000000,81.918479
0.000625,20.000000,82.190141
0.000627,20.000000,82.399845
0.000627,20.000000,82.399845
0.000630,20.000000,81.935863
0.000632,20.000000,82.528485
0.000634,20.000000,82.949525
0.000636,20.000000,83.305674
0.000638,20.000000,83.616450
0.000640,20.000000,83.892148
0.000642,20.000000,84.139544
0.000644,20.000000,84.371657
0.000646,20.000000,84.592004
0.000648,20.000000,84.792839
0.000648,20.000000,84.792839
0.000650,20.000000,84.981579
0.000655,20.000000,83.618622
0.000659,20.000000,84.257438
0.000662,20.000000,84.632154
0.000666,20.000000,85.269820
0.000670,20.000000,85.529448
0.000673,20.000000,85.786712
0.000677,20.000000,85.944829
0.000677,20.000000,85.898350
0.000683,20.000000,86.064543
0.000688,20.000000,86.667979
0.000688,20.000000,86.667979
0.000694,20.000000,87.696671
0.000699,20.000000,89.457792
0.000699,20.000000,89.457792
0.000703,20.000000,90.186320
0.000708,20.000000,91.684614
0.000713,20.000000,93.090577
0.000717,20.000000,93.032256
0.000721,20.000000,92.828070
0.000722,20.000000,92.731507
0.000725,20.000000,93.476994
0.000730,20.000000,93.939495
0.000734,20.000000,92.966652
0.000738,20.000000,93.362202
0.000742,20.000000,94.318372
0.000746,20.000000,94.948705
0.000747,20.000000,94.127907
0.000754,20.000000,94.826065
0.000761,20.000000,95.740861
0.000767,20.000000,96.662596
0.000772,20.000000,97.824569
0.000777,20.000000,98.969192
0.000782,20.000000,100.119500
0.000787,20.000000,97.602367
0.000794,20.000000,98.528284
0.000801,20.000000,99.719010
0.000807,20.000000,101.260094
0.000812,20.000000,102.872611
0.000817,20.000000,104.371795
0.000822,20.000000,105.493302
0.000824,20.000000,103.363676
0.000830,20.000000,103.091181
0.000836,20.000000,104.014138
0.000836,20.000000,104.014138
0.000842,20.000000,104.822030
0.000842,20.000000,104.822030
0.000847,20.000000,104.578118
0.000847,20.000000,104.578118
0.000853,20.000000,104.555950
0.000853,20.000000,104.555950
0.000859,20.000000,102.168183
0.000864,20.000000,102.739007
0.000870,20.000000,102.677327
0.000875,20.000000,102.414804
0.000880,20.000000,102.293241
0.000880,20.000000,102.293241
0.000885,20.000000,102.406002
0.000885,20.000000,102.406002
0.000890,20.000000,102.436122
0.000896,20.000000,103.244493
0.000902,20.000000,103.723678
0.000907,20.000000,104.038216
0.000912,20.000000,105.050207
0.000917,20.000000,103.415385
0.000922,20.000000,104.504272
0.000927,20.000000,105.770447
0.000932,20.000000,104.896913
0.000938,20.000000,105.049010
0.000944,20.000000,104.091692
0.000950,20.000000,104.734931
0.000950,20.000000,104.734931
0.000956,20.000000,104.938217
0.000962,20.000000,105.270169
0.000968,20.000000,105.603179
0.000973,20.000000,105.798234
0.000979,20.000000,105.816877
0.000984,20.000000,105.816440
0.000990,20.000000,105.825753
0.000990,20.000000,105.825753
0.000996,20.000000,105.775127
0.001002,20.000000,104.516403
0.001008,20.000000,104.798890
0.001014,20.000000,104.819992
0.001019,20.000000,104.885775
0.001025,20.000000,104.955737
0.001032,20.000000,105.063635
0.001039,20.000000,105.279840
0.001045,20.000000,105.808111
0.001051,20.000000,106.608145
0.001055,20.000000,105.128849
0.001059,20.000000,105.399141
0.001064,20.000000,105.404166
0.001068,20.000000,105.422711
0.001072,20.000000,105.466619
0.001077,20.000000,105.501516
0.001081,20.000000,105.522474
0.001085,20.000000,105.482749
0.001089,20.000000,105.473987
0.001094,20.000000,105.470692
0.001100,20.000000,104.663521
0.001106,20.000000,105.296951
0.001112,20.000000,105.503517
0.001117,20.000000,105.672732
0.001122,20.000000,105.820485
0.001128,20.000000,106.015616
0.001133,20.000000,106.169789
0.001139,20.000000,106.269194
0.001145,20.000000,105.619858
0.001151,20.000000,106.287202
0.001157,20.000000,106.526101
0.001162,20.000000,106.702479
0.001168,20.000000,106.920426
0.001175,20.000000,107.177897
0.001181,20.000000,107.434726
0.001186,20.000000,107.857242
0.001191,20.000000,108.623972
0.001196,20.000000,109.214628
0.001202,20.000000,109.782128
0.001207,20.000000,110.372261
0.001212,20.000000,110.813493
0.001218,20.000000,111.145422
0.001224,20.000000,111.379803
0.001226,20.000000,111.407447
0.001233,20.000000,109.090654
0.001239,20.000000,109.805232
0.001245,20.000000,109.915538
0.001252,20.000000,110.479207
0.001259,20.000000,110.471043
0.001265,20.000000,110.618434
0.001271,20.000000,111.028838
0.001275,20.000000,109.527693
0.001282,20.000000,110.604506
0.001288,20.000000,110.970860
0.001294,20.000000,111.351243
0.001300,20.000000,111.619019
0.001305,20.000000,112.043206
0.001310,20.000000,112.475362
0.001315,20.000000,113.115283
0.001320,20.000000,113.777320
0.001324,20.000000,114.791446
0.001328,20.000000,115.669676
0.001332,20.000000,116.347170
0.001336,20.000000,116.920702
0.001340,20.000000,117.676531
0.001344,20.000000,118.341471
0.001347,20.000000,119.135401
0.001347,20.000000,118.824045
0.001348,20.000000,118.076276
0.001349,20.000000,117.058394
0.001351,20.000000,115.734017
0.001358,20.000000,116.321634
0.001358,20.000000,116.321634
0.001365,20.000000,116.869703
0.001371,20.000000,116.281854
0.001379,20.000000,116.564388
0.001386,20.000000,116.955544
0.001394,20.000000,115.724720
0.001394,20.000000,115.724720
0.001402,20.000000,117.302182
0.001410,20.000000,117.804053
0.001418,20.000000,118.221709
0.001427,20.000000,118.531947
0.001435,20.000000,118.856671
0.001442,20.000000,119.630439
0.001449,20.000000,120.332893
0.001449,20.000000,120.332893
0.001457,20.000000,121.226960
0.001457,20.000000,121.226960
0.001465,20.000000,121.976522
0.001466,20.000000,120.178456
0.001471,20.000000,119.289360
0.001475,20.000000,118.908314
0.001479,20.000000,118.517402
0.001483,20.000000,118.179954
0.001487,20.000000,117.978971
0.001491,20.000000,117.802197
0.001495,20.000000,117.747386
0.001500,20.000000,117.377196
0.001504,20.000000,117.139036
0.001510,20.000000,115.546878
0.001516,20.000000,116.637949
0.001522,20.000000,117.970747
0.001528,20.000000,117.312210
0.001534,20.000000,116.915195
0.001541,20.000000,116.980830
0.001547,20.000000,117.672155
0.001553,20.000000,119.010184
0.001559,20.000000,117.526078
0.001564,20.000000,117.190545
0.001570,20.000000,117.555446
0.001576,20.000000,116.648911
0.001582,20.000000,117.242709
0.001587,20.000000,117.576937
0.001593,20.000000,117.746518
0.001598,20.000000,117.952355
0.001604,20.000000,118.214522
0.001607,20.000000,118.349763
0.001613,20.000000,118.613353
0.001620,20.000000,118.993560
0.001626,20.000000,119.462066
0.001631,20.000000,119.963589
0.001636,20.000000,118.695125
0.001641,20.000000,119.020652
0.001646,20.000000,119.130975
0.001650,20.000000,119.204472
0.001654,20.000000,119.242548
0.001658,20.000000,119.277966
0.001662,20.000000,119.316244
0.001665,20.000000,119.343963
0.001669,20.000000,119.359737
0.001673,20.000000,119.367086
0.001676,20.000000,119.338913
0.001679,20.000000,119.308341
0.001682,20.000000,119.296482
0.001687,20.000000,118.662415
0.001693,20.000000,119.218618
0.001698,20.000000,119.373381
0.001702,20.000000,119.675455
0.001707,20.000000,119.675484
0.001711,20.000000,120.095068
0.001716,20.000000,120.490825
0.001720,20.000000,120.953497
0.001724,20.000000,121.394139
0.001728,20.000000,121.784163
0.001733,20.000000,122.430535
0.001738,20.000000,121.446340
0.001743,20.000000,122.474206
0.001748,20.000000,123.153726
0.001753,20.000000,123.749585
0.001758,20.000000,124.292674
0.001762,20.000000,124.786243
0.001767,20.000000,125.228129
0.001772,20.000000,125.671524
0.001776,20.000000,126.128752
0.001780,20.000000,126.547477
0.001785,20.000000,126.953142
0.001789,20.000000,127.545268
0.001796,20.000000,125.314135
0.001802,20.000000,125.922492
0.001807,20.000000,126.036256
0.001813,20.000000,126.179457
0.001818,20.000000,126.386722
0.001823,20.000000,126.651171
0.001829,20.000000,127.007329
0.001835,20.000000,127.437557
0.001841,20.000000,127.774370
0.001847,20.000000,128.139617
0.001853,20.000000,128.564792
0.001853,20.000000,128.564792
0.001859,20.000000,127.063413
0.001865,20.000000,127.965390
0.001871,20.000000,128.300171
0.001876,20.000000,128.546872
0.001881,20.000000,128.685504
0.001887,20.000000,128.823512
0.001894,20.000000,128.969775
0.001901,20.000000,129.066628
0.001907,20.000000,129.106843
0.001911,20.000000,127.906365
0.001915,20.000000,128.292881
0.001920,20.000000,128.341047
0.001920,20.000000,128.341047
0.001924,20.000000,128.347768
0.001928,20.000000,128.342338
0.001932,20.000000,128.330974
0.001935,20.000000,128.306651
0.001939,20.000000,128.265956
0.001943,20.000000,128.197126
0.001946,20.000000,128.142922
0.001950,20.000000,128.112398
0.001956,20.000000,126.650334
0.001962,20.000000,127.242720
0.001968,20.000000,127.299957
0.001974,20.000000,128.606312
0.001981,20.000000,127.822263
0.001988,20.000000,127.362074
0.001995,20.000000,127.567448
0.002001,20.000000,128.460085
0.002007,20.000000,129.819012
0.002013,20.000000,128.023811
0.002018,20.000000,125.990474
0.002024,20.000000,126.776558
0.002031,20.000000,127.614887
0.002037,20.000000,129.307627
0.002043,20.000000,128.532754
0.002050,20.000000,127.898495
0.002057,20.000000,127.917564
0.002064,20.000000,128.678026
0.002069,20.000000,129.797000
0.002075,20.000000,127.643836
0.002081,20.000000,126.983899
0.002086,20.000000,125.273650
0.002092,20.000000,125.165274
0.002097,20.000000,125.602633
0.002103,20.000000,126.623336
0.002108,20.000000,127.907688
0.002112,20.000000,127.205113
0.002117,20.000000,126.721006
0.002123,20.000000,126.502609
0.002128,20.000000,126.537519
0.002134,20.000000,126.965347
0.002140,20.000000,127.877072
0.002146,20.000000,126.175598
0.002152,20.000000,126.266066
0.002158,20.000000,128.667688
0.002165,20.000000,128.174072
0.002172,20.000000,127.950889
0.002179,20.000000,127.970297
0.002187,20.000000,128.485879
0.002195,20.000000,128.989656
0.002201,20.000000,130.069672
0.002207,20.000000,129.471767
0.002207,20.000000,129.471767
0.002213,20.000000,131.317294
0.002220,20.000000,132.374371
0.002221,20.000000,132.512560
0.002227,20.000000,133.359086
0.002233,20.000000,133.766831
0.002239,20.000000,134.052370
0.002240,20.000000,133.666860
0.002244,20.000000,133.900309
0.002248,20.000000,134.124548
0.002252,20.000000,134.362837
0.002252,20.000000,134.362837
0.002256,20.000000,134.735802
0.002261,20.000000,135.204799
0.002266,20.000000,134.146940
0.002271,20.000000,134.911099
0.002276,20.000000,135.293702
